FileBeggining
1;1;2
-305.318;1190.520.0597848;-0.22406;0.512453;0.826810;0
-73.629;1272.220;0;0;00;0
-450.81;1022.720;0;0;00;0
-121.216;1133.77-0.0614303;-0.193764;0.0136518;0.9790280;0
-120.077;1182.67-0.106781;-0.186294;0.0841891;0.9730390;0
-186.08;1160.97-0.0870699;0.0180541;0.508528;0.8564420;0
-13.9279;1133.33-0.204654;0.079289;0.0173872;0.9754630;0
283.518;1176.51-0.0190137;0.231823;-0.533087;0.8134590;0
128.994;1238.610;0;0;00;0
405.105;1042.640;0;0;00;0
76.1785;1102.07-0.0474308;0.066609;0.0636367;0.9946170;0
127.932;1135.51-0.138924;0.0503802;-0.00564321;0.9890050;0
158.224;1105.68-0.195846;-0.0529687;-0.496173;0.8441870;0
-18.2233;1125.620.0214597;0.0793262;-0.00982317;0.9965690;0
1;1;2
-27.4184;1032.34-0.214554;0.0777343;0.0125865;0.9735320;0
-304.752;1191.210.0494272;-0.231385;0.516345;0.8230460;0
-77.3687;1267.280;0;0;00;0
-445.044;1022.750;0;0;00;0
-121.617;1132.83-0.0424256;-0.196188;-0.00120766;0.9796470;0
-129.051;1165.14-0.122169;-0.183482;0.0938875;0.9708730;0
-185.598;1161.69-0.0986788;0.0109284;0.509233;0.8548830;0
-13.1892;1134.59-0.214554;0.0777343;0.0125865;0.9735320;0
284.563;1174.96-0.0113379;0.23277;-0.531588;0.8143120;0
119.107;1242.590;0;0;00;0
406.612;1037.740;0;0;00;0
77.2991;1101.56-0.0542354;0.0636313;0.0499039;0.9952480;0
118.835;1141.28-0.135838;0.0511729;-0.0066609;0.9893860;0
159.219;1107.48-0.186239;-0.0491832;-0.498026;0.8454980;0
-17.6741;1125.890.0240501;0.0776597;-0.0101205;0.9966380;0
1;1;2
-24.9647;1033.03-0.214658;0.0722748;0.0115916;0.9739420;0
-304.384;1189.730.0394499;-0.238263;0.518063;0.820540;0
-84.0248;1273.720;0;0;00;0
-437.971;1024.740;0;0;00;0
-122.37;1129.37-0.0515428;-0.201633;-0.00196295;0.9781020;0
-132.035;1168.63-0.126022;-0.188934;0.0901534;0.9696880;0
-184.552;1160.67-0.108902;0.00390395;0.508021;0.8544230;0
-11.7647;1135.57-0.214658;0.0722748;0.0115916;0.9739420;0
286.765;1177.05-0.00476314;0.233897;-0.528919;0.815790;0
110.531;1243.350;0;0;00;0
410.129;1036.720;0;0;00;0
78.2753;1100.22-0.0560611;0.0570301;0.0414877;0.9959330;0
113.217;1142.19-0.134963;0.0461752;-0.0098924;0.9897250;0
161.022;1110.47-0.180283;-0.0505338;-0.497268;0.8471530;0
-16.906;1125.180.0285271;0.0717534;-0.0116511;0.9969460;0
1;1;2
-22.4434;1034.03-0.220499;0.0633322;0.0136035;0.9732340;0
-304.262;1190.220.0346784;-0.244696;0.520357;0.8174040;0
-89.095;1278.020;0;0;00;0
-436.726;1019.660;0;0;00;0
-122.258;1125.68-0.053545;-0.210436;-0.00103412;0.976140;0
-131.923;1166.66-0.134572;-0.19718;0.0859249;0.9672780;0
-184.747;1162.02-0.114928;-0.00181219;0.50869;0.8532420;0
-8.96777;1139.9-0.220499;0.0633322;0.0136035;0.9732340;0
288.4;1176.480.00547413;0.23513;-0.530879;0.8141570;0
103.757;1242.890;0;0;00;0
410.101;1031.270;0;0;00;0
78.4374;1100.43-0.0565043;0.0469205;0.0367405;0.9966220;0
109.351;1143.4-0.132231;0.0371153;-0.0124162;0.9904460;0
166.811;1117.78-0.166175;-0.0402473;-0.504231;0.8464740;0
-15.4389;1126.480.0365428;0.0620337;-0.0148963;0.9972940;0
1;1;2
-19.3502;1035.45-0.21738;0.0682403;0.00130674;0.9736980;0
-305.152;1189.590.0460688;-0.241664;0.521816;0.8168140;0
-92.6988;1278.930;0;0;00;0
-436.23;1018.150;0;0;00;0
-119.67;1126.57-0.0535577;-0.205651;-0.00438272;0.9771490;0
-131.743;1167.16-0.13616;-0.192239;0.0801444;0.9685460;0
-188.656;1165.33-0.101663;-0.00365279;0.513886;0.8518060;0
-11.3188;1140.95-0.21738;0.0682403;0.00130674;0.9736980;0
290.466;1178.180.00512431;0.244629;-0.529728;0.8121080;0
102.962;1240.670;0;0;00;0
409.6;1027.810;0;0;00;0
79.9215;1099.13-0.0579564;0.0513878;0.0312887;0.9965050;0
106.88;1143.44-0.128855;0.0432166;-0.0108335;0.9906620;0
166.018;1116.57-0.173094;-0.0423472;-0.500676;0.8470940;0
-15.5965;1126.90.0378501;0.0679634;-0.00876164;0.9969310;0
1;1;2
-17.4193;1036.96-0.216086;0.0745632;-0.00423915;0.9735140;0
-305.953;1188.920.0312359;-0.25008;0.524901;0.8129960;0
-95.3418;1278.010;0;0;00;0
-431.839;1018.130;0;0;00;0
-119.188;1125.35-0.0556584;-0.199261;-0.00716431;0.9783380;0
-133.497;1167.27-0.135292;-0.18587;0.0776614;0.9701120;0
-189.513;1169.51-0.11164;-0.0212951;0.513842;0.8503230;0
-11.4129;1142.54-0.216086;0.0745632;-0.00423915;0.9735140;0
296.409;1180.42-0.00652407;0.261256;-0.530048;0.8066920;0
101.798;1237.70;0;0;00;0
408.101;1026.880;0;0;00;0
83.3365;1094.68-0.0601822;0.0568726;0.0234306;0.996290;0
104.497;1141.03-0.127887;0.0504283;-0.0100966;0.9904540;0
166.687;1115.57-0.191959;-0.0381789;-0.49411;0.8470830;0
-14.6694;1126.280.0436665;0.0749182;-0.00537877;0.9962190;0
1;1;2
-14.0525;1040.17-0.212329;0.072089;-0.00249709;0.9745320;0
-305.711;1189.090.0218918;-0.25949;0.523772;0.8110790;0
-97.7555;1268.810;0;0;00;0
-426.056;1020.390;0;0;00;0
-118.569;1123.63-0.0561071;-0.201777;-0.00942954;0.9777780;0
-134.843;1165.59-0.124975;-0.189829;0.0745724;0.9709710;0
-186.918;1170.67-0.121352;-0.0291717;0.50999;0.8510770;0
-7.56325;1144.57-0.212329;0.072089;-0.00249709;0.9745320;0
300.016;1180.69-0.00701955;0.266691;-0.532953;0.8029870;0
100.517;1237.350;0;0;00;0
406.576;1025.890;0;0;00;0
86.73;1093.75-0.0573048;0.053797;0.01743;0.9967540;0
102.937;1138.26-0.13089;0.0483383;-0.00959813;0.9901710;0
171.792;1118.47-0.193149;-0.0312904;-0.496771;0.8455370;0
-11.7413;1126.630.0482271;0.0719086;-0.00762267;0.9962150;0
1;1;2
-7.82391;1043.98-0.196078;0.0678956;0.0184733;0.978060;0
-305.086;1190.07-0.00523245;-0.277133;0.510038;0.8142670;0
-101.378;1255.990;0;0;00;0
-429.676;1019.680;0;0;00;0
-118.07;1121.2-0.0502182;-0.206691;-0.0145537;0.9770080;0
-137.586;1157.74-0.118068;-0.194922;0.0725836;0.9709770;0
-167.432;1162.88-0.154208;-0.0268078;0.486196;0.8597180;0
7.93273;1139.64-0.196078;0.0678956;0.0184733;0.978060;0
302.311;1178.770.0123294;0.253327;-0.538141;0.803790;0
102.599;1221.460;0;0;00;0
409.956;1023.990;0;0;00;0
88.9648;1093.77-0.00346599;0.0504364;0.0271742;0.9983520;0
110.627;1095.43-0.167081;0.0366374;-0.0168971;0.9851170;0
183.297;1116.41-0.175981;-0.0426679;-0.508702;0.8416840;0
-3.30985;1123.560.0443895;0.0646178;-0.0269375;0.9965580;0
1;1;2
-5.495;1045.24-0.196824;0.0671623;0.00450724;0.9781250;0
-306.823;1182.24-0.00591232;-0.271771;0.513931;0.8136220;0
-101.355;1255.410;0;0;00;0
-428.606;1018.320;0;0;00;0
-116.669;1121.83-0.0498796;-0.20765;-0.0174667;0.9767750;0
-138.453;1157.65-0.116978;-0.195534;0.0735745;0.9709120;0
-176.078;1166.53-0.141997;-0.0462636;0.49396;0.8565630;0
3.45701;1142.85-0.196824;0.0671623;0.00450724;0.9781250;0
305.188;1180.280.00652005;0.259732;-0.536575;0.802860;0
97.3295;1215.750;0;0;00;0
411.207;1024.850;0;0;00;0
88.6194;1094.760.0151238;0.0504618;0.027525;0.9982320;0
109.843;1081.66-0.17774;0.0336318;-0.0227391;0.983240;0
182.992;1119.18-0.180704;-0.0360443;-0.505274;0.8430570;0
-5.28387;1125.570.0471395;0.0645974;-0.0201279;0.9965940;0
1;1;2
